id	hate_type	hate_severity	to_whom	model
783830	None	Little to None	None	microsoft/mdeberta-v3-base
331401	Profane	Severe	Individual	microsoft/mdeberta-v3-base
292302	None	Little to None	None	microsoft/mdeberta-v3-base
202050	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
554542	Profane	Severe	Individual	microsoft/mdeberta-v3-base
707751	None	Little to None	None	microsoft/mdeberta-v3-base
559532	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
145241	None	Little to None	None	microsoft/mdeberta-v3-base
629050	None	Little to None	None	microsoft/mdeberta-v3-base
877071	Profane	Severe	Individual	microsoft/mdeberta-v3-base
727608	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
248068	None	Little to None	None	microsoft/mdeberta-v3-base
888295	None	Little to None	None	microsoft/mdeberta-v3-base
901850	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
869448	Profane	Severe	Community	microsoft/mdeberta-v3-base
416416	None	Little to None	None	microsoft/mdeberta-v3-base
415538	None	Little to None	None	microsoft/mdeberta-v3-base
146151	None	Little to None	None	microsoft/mdeberta-v3-base
198204	None	Little to None	None	microsoft/mdeberta-v3-base
348006	None	Little to None	None	microsoft/mdeberta-v3-base
754722	None	Little to None	None	microsoft/mdeberta-v3-base
812143	None	Little to None	None	microsoft/mdeberta-v3-base
423931	Profane	Little to None	None	microsoft/mdeberta-v3-base
237143	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
715024	None	Little to None	None	microsoft/mdeberta-v3-base
755555	Abusive	Little to None	None	microsoft/mdeberta-v3-base
505393	None	Little to None	None	microsoft/mdeberta-v3-base
93449	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
652090	None	Little to None	None	microsoft/mdeberta-v3-base
639055	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
390517	None	Little to None	None	microsoft/mdeberta-v3-base
496913	None	Little to None	None	microsoft/mdeberta-v3-base
87325	None	Little to None	None	microsoft/mdeberta-v3-base
407795	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
865061	None	Little to None	None	microsoft/mdeberta-v3-base
219900	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
485327	None	Little to None	None	microsoft/mdeberta-v3-base
672674	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
359051	None	Little to None	None	microsoft/mdeberta-v3-base
247371	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
433457	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
354355	None	Little to None	None	microsoft/mdeberta-v3-base
866982	None	Little to None	None	microsoft/mdeberta-v3-base
315543	None	Little to None	None	microsoft/mdeberta-v3-base
370917	None	Little to None	None	microsoft/mdeberta-v3-base
57657	None	Little to None	None	microsoft/mdeberta-v3-base
206002	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
305210	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
465374	None	Little to None	None	microsoft/mdeberta-v3-base
242783	None	Little to None	None	microsoft/mdeberta-v3-base
313050	None	Little to None	None	microsoft/mdeberta-v3-base
535666	None	Little to None	Individual	microsoft/mdeberta-v3-base
130713	None	Little to None	None	microsoft/mdeberta-v3-base
623202	None	Little to None	None	microsoft/mdeberta-v3-base
500357	None	Little to None	None	microsoft/mdeberta-v3-base
522503	None	Little to None	None	microsoft/mdeberta-v3-base
270197	Profane	Severe	Individual	microsoft/mdeberta-v3-base
346576	None	Little to None	None	microsoft/mdeberta-v3-base
126832	None	Little to None	None	microsoft/mdeberta-v3-base
281162	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
278484	None	Little to None	None	microsoft/mdeberta-v3-base
917609	Profane	Severe	Organization	microsoft/mdeberta-v3-base
299356	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
399437	None	Little to None	None	microsoft/mdeberta-v3-base
279445	None	Little to None	None	microsoft/mdeberta-v3-base
557726	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
97953	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
510476	None	Little to None	None	microsoft/mdeberta-v3-base
337756	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
271826	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
76460	None	Little to None	None	microsoft/mdeberta-v3-base
807856	None	Little to None	None	microsoft/mdeberta-v3-base
447371	None	Little to None	None	microsoft/mdeberta-v3-base
907034	None	Little to None	None	microsoft/mdeberta-v3-base
425001	Profane	Severe	None	microsoft/mdeberta-v3-base
323986	Profane	Severe	Organization	microsoft/mdeberta-v3-base
806372	None	Little to None	Society	microsoft/mdeberta-v3-base
364441	None	Little to None	None	microsoft/mdeberta-v3-base
93718	None	Little to None	None	microsoft/mdeberta-v3-base
423513	None	Little to None	None	microsoft/mdeberta-v3-base
2463	None	Little to None	None	microsoft/mdeberta-v3-base
261513	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
159869	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
21565	None	Little to None	None	microsoft/mdeberta-v3-base
347820	None	Little to None	None	microsoft/mdeberta-v3-base
731795	None	Little to None	None	microsoft/mdeberta-v3-base
59611	Abusive	Little to None	None	microsoft/mdeberta-v3-base
911291	None	Little to None	None	microsoft/mdeberta-v3-base
418462	None	Little to None	None	microsoft/mdeberta-v3-base
426445	None	Little to None	None	microsoft/mdeberta-v3-base
564345	None	Little to None	None	microsoft/mdeberta-v3-base
938461	None	Little to None	None	microsoft/mdeberta-v3-base
190317	Political Hate	Little to None	Individual	microsoft/mdeberta-v3-base
450450	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
227532	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
368018	None	Little to None	None	microsoft/mdeberta-v3-base
170457	None	Little to None	None	microsoft/mdeberta-v3-base
45917	None	Little to None	None	microsoft/mdeberta-v3-base
675896	Abusive	Mild	Community	microsoft/mdeberta-v3-base
515617	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
422298	None	Little to None	None	microsoft/mdeberta-v3-base
499305	Profane	Severe	Community	microsoft/mdeberta-v3-base
393171	None	Little to None	None	microsoft/mdeberta-v3-base
504479	None	Little to None	None	microsoft/mdeberta-v3-base
825325	Abusive	Mild	Society	microsoft/mdeberta-v3-base
375652	None	Little to None	None	microsoft/mdeberta-v3-base
568868	None	Little to None	None	microsoft/mdeberta-v3-base
72460	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
511424	None	Little to None	None	microsoft/mdeberta-v3-base
639783	None	Little to None	None	microsoft/mdeberta-v3-base
562034	None	Little to None	None	microsoft/mdeberta-v3-base
23727	None	Little to None	None	microsoft/mdeberta-v3-base
858403	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
244931	Abusive	Little to None	Organization	microsoft/mdeberta-v3-base
641971	None	Little to None	None	microsoft/mdeberta-v3-base
512308	None	Little to None	None	microsoft/mdeberta-v3-base
635171	Abusive	Little to None	None	microsoft/mdeberta-v3-base
706258	None	Little to None	None	microsoft/mdeberta-v3-base
60624	Abusive	Little to None	None	microsoft/mdeberta-v3-base
487531	None	Little to None	None	microsoft/mdeberta-v3-base
261850	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
441616	Profane	Severe	Individual	microsoft/mdeberta-v3-base
922644	None	Little to None	None	microsoft/mdeberta-v3-base
819273	None	Little to None	None	microsoft/mdeberta-v3-base
145210	None	Little to None	None	microsoft/mdeberta-v3-base
217673	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
838033	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
666330	None	Little to None	None	microsoft/mdeberta-v3-base
292847	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
388913	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
839280	None	Little to None	None	microsoft/mdeberta-v3-base
406041	None	Little to None	None	microsoft/mdeberta-v3-base
886443	Profane	Severe	Individual	microsoft/mdeberta-v3-base
731464	None	Little to None	None	microsoft/mdeberta-v3-base
603185	None	Little to None	None	microsoft/mdeberta-v3-base
53430	None	Little to None	None	microsoft/mdeberta-v3-base
248614	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
489754	None	Little to None	None	microsoft/mdeberta-v3-base
45000	None	Little to None	None	microsoft/mdeberta-v3-base
554005	Profane	Severe	Individual	microsoft/mdeberta-v3-base
692492	None	Little to None	None	microsoft/mdeberta-v3-base
244898	None	Little to None	None	microsoft/mdeberta-v3-base
819981	None	Little to None	None	microsoft/mdeberta-v3-base
206100	None	Little to None	Organization	microsoft/mdeberta-v3-base
444972	None	Little to None	None	microsoft/mdeberta-v3-base
590641	None	Little to None	None	microsoft/mdeberta-v3-base
532273	None	Little to None	None	microsoft/mdeberta-v3-base
186446	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
712750	None	Little to None	None	microsoft/mdeberta-v3-base
599242	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
52040	None	Little to None	None	microsoft/mdeberta-v3-base
575641	None	Little to None	None	microsoft/mdeberta-v3-base
25742	None	Little to None	None	microsoft/mdeberta-v3-base
681348	Abusive	Little to None	None	microsoft/mdeberta-v3-base
604419	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
281590	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
889820	None	Little to None	None	microsoft/mdeberta-v3-base
251771	None	Little to None	None	microsoft/mdeberta-v3-base
157679	None	Little to None	None	microsoft/mdeberta-v3-base
620293	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
172790	None	Little to None	None	microsoft/mdeberta-v3-base
114417	None	Little to None	None	microsoft/mdeberta-v3-base
184268	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
118737	Profane	Severe	Individual	microsoft/mdeberta-v3-base
126973	None	Little to None	None	microsoft/mdeberta-v3-base
755651	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
292375	None	Little to None	None	microsoft/mdeberta-v3-base
857839	None	Little to None	None	microsoft/mdeberta-v3-base
434374	None	Little to None	None	microsoft/mdeberta-v3-base
708422	Profane	Severe	Individual	microsoft/mdeberta-v3-base
79557	None	Little to None	None	microsoft/mdeberta-v3-base
568084	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
300897	None	Little to None	None	microsoft/mdeberta-v3-base
711798	None	Little to None	None	microsoft/mdeberta-v3-base
871987	None	Little to None	None	microsoft/mdeberta-v3-base
748769	None	Little to None	None	microsoft/mdeberta-v3-base
329725	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
893083	None	Little to None	None	microsoft/mdeberta-v3-base
260287	None	Little to None	None	microsoft/mdeberta-v3-base
280671	Abusive	Little to None	None	microsoft/mdeberta-v3-base
857027	None	Little to None	None	microsoft/mdeberta-v3-base
67305	None	Little to None	None	microsoft/mdeberta-v3-base
94930	None	Little to None	None	microsoft/mdeberta-v3-base
265903	None	Little to None	None	microsoft/mdeberta-v3-base
752458	None	Little to None	None	microsoft/mdeberta-v3-base
25920	None	Little to None	None	microsoft/mdeberta-v3-base
330580	None	Little to None	None	microsoft/mdeberta-v3-base
131132	None	Little to None	None	microsoft/mdeberta-v3-base
855896	None	Little to None	None	microsoft/mdeberta-v3-base
714527	None	Little to None	None	microsoft/mdeberta-v3-base
331142	None	Little to None	None	microsoft/mdeberta-v3-base
70031	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
892177	None	Little to None	None	microsoft/mdeberta-v3-base
257061	Abusive	Little to None	None	microsoft/mdeberta-v3-base
521755	None	Little to None	None	microsoft/mdeberta-v3-base
132083	None	Little to None	None	microsoft/mdeberta-v3-base
356249	None	Little to None	None	microsoft/mdeberta-v3-base
60077	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
277697	None	Little to None	None	microsoft/mdeberta-v3-base
701067	Profane	Severe	Organization	microsoft/mdeberta-v3-base
149813	None	Little to None	None	microsoft/mdeberta-v3-base
671371	None	Little to None	None	microsoft/mdeberta-v3-base
507941	None	Little to None	None	microsoft/mdeberta-v3-base
181734	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
861597	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
936644	None	Little to None	None	microsoft/mdeberta-v3-base
544999	None	Little to None	None	microsoft/mdeberta-v3-base
87785	None	Little to None	None	microsoft/mdeberta-v3-base
545434	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
439555	Abusive	Little to None	None	microsoft/mdeberta-v3-base
705773	None	Little to None	None	microsoft/mdeberta-v3-base
899974	None	Little to None	None	microsoft/mdeberta-v3-base
102352	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
379227	None	Little to None	None	microsoft/mdeberta-v3-base
38084	None	Little to None	None	microsoft/mdeberta-v3-base
798087	None	Little to None	None	microsoft/mdeberta-v3-base
20876	None	Little to None	None	microsoft/mdeberta-v3-base
430939	None	Little to None	None	microsoft/mdeberta-v3-base
342266	None	Little to None	None	microsoft/mdeberta-v3-base
257358	None	Little to None	None	microsoft/mdeberta-v3-base
47485	None	Little to None	None	microsoft/mdeberta-v3-base
602984	None	Little to None	None	microsoft/mdeberta-v3-base
503829	None	Little to None	None	microsoft/mdeberta-v3-base
637499	Abusive	Mild	Community	microsoft/mdeberta-v3-base
399757	None	Little to None	None	microsoft/mdeberta-v3-base
476389	None	Little to None	None	microsoft/mdeberta-v3-base
284122	None	Little to None	Organization	microsoft/mdeberta-v3-base
867909	None	Little to None	None	microsoft/mdeberta-v3-base
492110	None	Little to None	None	microsoft/mdeberta-v3-base
593352	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
905912	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
244944	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
427084	None	Little to None	None	microsoft/mdeberta-v3-base
390810	None	Little to None	None	microsoft/mdeberta-v3-base
629962	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
38507	None	Little to None	None	microsoft/mdeberta-v3-base
707204	None	Little to None	None	microsoft/mdeberta-v3-base
359670	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
527042	None	Little to None	None	microsoft/mdeberta-v3-base
263599	Profane	Severe	Individual	microsoft/mdeberta-v3-base
845670	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
389166	None	Little to None	None	microsoft/mdeberta-v3-base
221502	Political Hate	Mild	None	microsoft/mdeberta-v3-base
608890	None	Little to None	None	microsoft/mdeberta-v3-base
559574	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
73975	Profane	Severe	Individual	microsoft/mdeberta-v3-base
775248	None	Little to None	None	microsoft/mdeberta-v3-base
807764	None	Little to None	None	microsoft/mdeberta-v3-base
402157	None	Little to None	None	microsoft/mdeberta-v3-base
577895	None	Little to None	None	microsoft/mdeberta-v3-base
497228	Profane	Severe	Community	microsoft/mdeberta-v3-base
104256	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
857169	None	Little to None	None	microsoft/mdeberta-v3-base
583364	None	Little to None	None	microsoft/mdeberta-v3-base
293806	Abusive	Mild	None	microsoft/mdeberta-v3-base
772386	None	Little to None	None	microsoft/mdeberta-v3-base
329008	None	Little to None	None	microsoft/mdeberta-v3-base
358728	None	Little to None	None	microsoft/mdeberta-v3-base
703185	Abusive	Little to None	None	microsoft/mdeberta-v3-base
464799	None	Little to None	None	microsoft/mdeberta-v3-base
371289	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
671103	None	Little to None	None	microsoft/mdeberta-v3-base
394647	None	Little to None	None	microsoft/mdeberta-v3-base
804025	Abusive	Mild	Society	microsoft/mdeberta-v3-base
497544	None	Little to None	None	microsoft/mdeberta-v3-base
885075	None	Little to None	None	microsoft/mdeberta-v3-base
549072	None	Little to None	None	microsoft/mdeberta-v3-base
583555	Profane	Little to None	Individual	microsoft/mdeberta-v3-base
140694	None	Little to None	None	microsoft/mdeberta-v3-base
12489	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
822598	Abusive	Mild	Community	microsoft/mdeberta-v3-base
924671	None	Little to None	None	microsoft/mdeberta-v3-base
493213	None	Little to None	None	microsoft/mdeberta-v3-base
638560	None	Little to None	None	microsoft/mdeberta-v3-base
393259	None	Little to None	None	microsoft/mdeberta-v3-base
570340	None	Little to None	None	microsoft/mdeberta-v3-base
767420	Abusive	Little to None	None	microsoft/mdeberta-v3-base
595552	None	Little to None	None	microsoft/mdeberta-v3-base
162610	None	Little to None	None	microsoft/mdeberta-v3-base
352498	None	Little to None	None	microsoft/mdeberta-v3-base
689644	None	Little to None	None	microsoft/mdeberta-v3-base
9367	Profane	Severe	Community	microsoft/mdeberta-v3-base
243579	None	Little to None	None	microsoft/mdeberta-v3-base
20641	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
671740	None	Little to None	None	microsoft/mdeberta-v3-base
301877	None	Little to None	None	microsoft/mdeberta-v3-base
773467	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
56203	None	Little to None	None	microsoft/mdeberta-v3-base
393941	None	Little to None	None	microsoft/mdeberta-v3-base
336991	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
339585	None	Little to None	None	microsoft/mdeberta-v3-base
322475	None	Little to None	None	microsoft/mdeberta-v3-base
562771	None	Little to None	None	microsoft/mdeberta-v3-base
218572	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
794369	Abusive	Mild	Society	microsoft/mdeberta-v3-base
933111	None	Little to None	None	microsoft/mdeberta-v3-base
47338	None	Little to None	None	microsoft/mdeberta-v3-base
367549	None	Little to None	None	microsoft/mdeberta-v3-base
472751	None	Little to None	None	microsoft/mdeberta-v3-base
730017	Abusive	Little to None	None	microsoft/mdeberta-v3-base
507525	None	Little to None	None	microsoft/mdeberta-v3-base
485102	None	Little to None	None	microsoft/mdeberta-v3-base
784674	None	Little to None	None	microsoft/mdeberta-v3-base
506838	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
339934	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
107168	Abusive	Little to None	Organization	microsoft/mdeberta-v3-base
530307	None	Little to None	None	microsoft/mdeberta-v3-base
709249	None	Little to None	None	microsoft/mdeberta-v3-base
851923	Abusive	Little to None	None	microsoft/mdeberta-v3-base
849362	None	Little to None	None	microsoft/mdeberta-v3-base
330536	None	Little to None	None	microsoft/mdeberta-v3-base
552864	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
237360	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
892420	None	Little to None	None	microsoft/mdeberta-v3-base
29320	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
426102	None	Little to None	None	microsoft/mdeberta-v3-base
600031	Profane	Severe	Individual	microsoft/mdeberta-v3-base
457569	None	Little to None	None	microsoft/mdeberta-v3-base
275322	None	Little to None	None	microsoft/mdeberta-v3-base
495163	Religious Hate	Severe	Community	microsoft/mdeberta-v3-base
162668	Abusive	Little to None	None	microsoft/mdeberta-v3-base
512820	None	Little to None	None	microsoft/mdeberta-v3-base
74842	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
702177	None	Little to None	None	microsoft/mdeberta-v3-base
7284	None	Little to None	None	microsoft/mdeberta-v3-base
100970	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
914847	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
377047	None	Little to None	None	microsoft/mdeberta-v3-base
176150	None	Little to None	None	microsoft/mdeberta-v3-base
180610	None	Little to None	None	microsoft/mdeberta-v3-base
229964	None	Little to None	None	microsoft/mdeberta-v3-base
685719	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
661639	Profane	Severe	Organization	microsoft/mdeberta-v3-base
821703	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
149688	None	Little to None	None	microsoft/mdeberta-v3-base
618248	None	Severe	None	microsoft/mdeberta-v3-base
173384	None	Little to None	None	microsoft/mdeberta-v3-base
740315	None	Little to None	None	microsoft/mdeberta-v3-base
265399	None	Little to None	None	microsoft/mdeberta-v3-base
608007	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
331948	None	Little to None	None	microsoft/mdeberta-v3-base
324593	None	Little to None	None	microsoft/mdeberta-v3-base
56506	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
50964	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
638983	Abusive	Little to None	None	microsoft/mdeberta-v3-base
722237	Abusive	Little to None	None	microsoft/mdeberta-v3-base
900132	None	Little to None	None	microsoft/mdeberta-v3-base
736864	None	Little to None	None	microsoft/mdeberta-v3-base
554571	Abusive	Little to None	None	microsoft/mdeberta-v3-base
84890	None	Little to None	None	microsoft/mdeberta-v3-base
216806	None	Little to None	None	microsoft/mdeberta-v3-base
191514	None	Little to None	None	microsoft/mdeberta-v3-base
902387	None	Little to None	None	microsoft/mdeberta-v3-base
211931	None	Little to None	None	microsoft/mdeberta-v3-base
204200	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
422439	Profane	Severe	Individual	microsoft/mdeberta-v3-base
573250	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
659858	None	Little to None	None	microsoft/mdeberta-v3-base
14541	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
33550	None	Little to None	None	microsoft/mdeberta-v3-base
398322	None	Little to None	None	microsoft/mdeberta-v3-base
700953	None	Little to None	None	microsoft/mdeberta-v3-base
931477	None	Little to None	None	microsoft/mdeberta-v3-base
449547	None	Little to None	None	microsoft/mdeberta-v3-base
778914	None	Little to None	None	microsoft/mdeberta-v3-base
572358	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
501171	None	Little to None	None	microsoft/mdeberta-v3-base
503869	Profane	Severe	Individual	microsoft/mdeberta-v3-base
453128	None	Little to None	Individual	microsoft/mdeberta-v3-base
857463	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
341589	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
316343	None	Little to None	None	microsoft/mdeberta-v3-base
6565	None	Little to None	None	microsoft/mdeberta-v3-base
357393	None	Little to None	None	microsoft/mdeberta-v3-base
116036	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
430731	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
581372	None	Little to None	None	microsoft/mdeberta-v3-base
186164	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
816788	None	Little to None	None	microsoft/mdeberta-v3-base
556679	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
677788	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
675834	None	Little to None	None	microsoft/mdeberta-v3-base
385676	None	Little to None	None	microsoft/mdeberta-v3-base
492470	None	Little to None	None	microsoft/mdeberta-v3-base
925997	Abusive	Little to None	None	microsoft/mdeberta-v3-base
872457	None	Little to None	None	microsoft/mdeberta-v3-base
546813	None	Little to None	None	microsoft/mdeberta-v3-base
565693	None	Little to None	None	microsoft/mdeberta-v3-base
22335	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
501458	None	Little to None	None	microsoft/mdeberta-v3-base
771540	None	Little to None	None	microsoft/mdeberta-v3-base
888873	None	Little to None	None	microsoft/mdeberta-v3-base
571268	None	Little to None	None	microsoft/mdeberta-v3-base
188967	None	Little to None	None	microsoft/mdeberta-v3-base
126708	Abusive	Little to None	None	microsoft/mdeberta-v3-base
64076	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
86541	None	Little to None	None	microsoft/mdeberta-v3-base
817225	Profane	Severe	Community	microsoft/mdeberta-v3-base
14376	None	Little to None	None	microsoft/mdeberta-v3-base
478490	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
861575	None	Little to None	None	microsoft/mdeberta-v3-base
832234	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
334582	None	Little to None	None	microsoft/mdeberta-v3-base
406359	None	Little to None	None	microsoft/mdeberta-v3-base
756445	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
867132	None	Little to None	None	microsoft/mdeberta-v3-base
193879	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
494893	None	Little to None	None	microsoft/mdeberta-v3-base
738871	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
747487	Religious Hate	Little to None	Individual	microsoft/mdeberta-v3-base
613327	None	Little to None	None	microsoft/mdeberta-v3-base
194841	Profane	Severe	Individual	microsoft/mdeberta-v3-base
928460	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
424020	None	Little to None	None	microsoft/mdeberta-v3-base
807186	None	Little to None	None	microsoft/mdeberta-v3-base
323372	None	Little to None	None	microsoft/mdeberta-v3-base
306987	None	Little to None	None	microsoft/mdeberta-v3-base
874063	Profane	Severe	Community	microsoft/mdeberta-v3-base
463961	None	Little to None	None	microsoft/mdeberta-v3-base
694105	None	Little to None	None	microsoft/mdeberta-v3-base
134986	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
385466	Political Hate	Mild	Society	microsoft/mdeberta-v3-base
273129	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
42614	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
426021	None	Little to None	None	microsoft/mdeberta-v3-base
486124	None	Little to None	None	microsoft/mdeberta-v3-base
203069	None	Little to None	None	microsoft/mdeberta-v3-base
306011	Abusive	Little to None	None	microsoft/mdeberta-v3-base
471855	None	Little to None	None	microsoft/mdeberta-v3-base
693980	None	Little to None	None	microsoft/mdeberta-v3-base
558246	Profane	Severe	Individual	microsoft/mdeberta-v3-base
546663	None	Little to None	None	microsoft/mdeberta-v3-base
481941	None	Little to None	None	microsoft/mdeberta-v3-base
448087	None	Little to None	None	microsoft/mdeberta-v3-base
252870	None	Little to None	None	microsoft/mdeberta-v3-base
431065	None	Little to None	None	microsoft/mdeberta-v3-base
793719	None	Little to None	None	microsoft/mdeberta-v3-base
680218	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
63931	None	Little to None	None	microsoft/mdeberta-v3-base
824856	None	Little to None	None	microsoft/mdeberta-v3-base
892843	None	Little to None	Individual	microsoft/mdeberta-v3-base
257967	None	Little to None	None	microsoft/mdeberta-v3-base
935122	None	Little to None	None	microsoft/mdeberta-v3-base
263931	None	Little to None	None	microsoft/mdeberta-v3-base
176292	None	Little to None	None	microsoft/mdeberta-v3-base
145403	None	Little to None	None	microsoft/mdeberta-v3-base
108079	None	Little to None	None	microsoft/mdeberta-v3-base
839391	None	Little to None	None	microsoft/mdeberta-v3-base
804809	None	Little to None	Individual	microsoft/mdeberta-v3-base
668515	Profane	Severe	Individual	microsoft/mdeberta-v3-base
868672	None	Little to None	None	microsoft/mdeberta-v3-base
411595	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
71251	None	Little to None	None	microsoft/mdeberta-v3-base
728409	None	Little to None	None	microsoft/mdeberta-v3-base
744349	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
552172	None	Little to None	None	microsoft/mdeberta-v3-base
334772	None	Little to None	None	microsoft/mdeberta-v3-base
809800	None	Little to None	None	microsoft/mdeberta-v3-base
151771	None	Little to None	None	microsoft/mdeberta-v3-base
114520	None	Little to None	None	microsoft/mdeberta-v3-base
710131	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
653120	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
235791	None	Little to None	None	microsoft/mdeberta-v3-base
226795	None	Little to None	None	microsoft/mdeberta-v3-base
644770	None	Little to None	None	microsoft/mdeberta-v3-base
450973	Abusive	Little to None	None	microsoft/mdeberta-v3-base
320386	None	Little to None	None	microsoft/mdeberta-v3-base
523178	None	Little to None	None	microsoft/mdeberta-v3-base
393548	None	Little to None	None	microsoft/mdeberta-v3-base
600112	Profane	Severe	Community	microsoft/mdeberta-v3-base
389250	None	Little to None	None	microsoft/mdeberta-v3-base
897711	None	Little to None	None	microsoft/mdeberta-v3-base
298444	None	Little to None	None	microsoft/mdeberta-v3-base
472346	None	Little to None	None	microsoft/mdeberta-v3-base
