id	hate_type	hate_severity	to_whom	model
608007	Political Hate	Mild	Organization	xlm-roberta-base
331948	None	Little to None	None	xlm-roberta-base
324593	None	Little to None	None	xlm-roberta-base
56506	Abusive	Little to None	None	xlm-roberta-base
50964	Political Hate	Mild	Organization	xlm-roberta-base
638983	Abusive	Little to None	Community	xlm-roberta-base
722237	Abusive	Severe	Society	xlm-roberta-base
900132	None	Little to None	None	xlm-roberta-base
736864	None	Little to None	None	xlm-roberta-base
554571	Political Hate	Mild	Organization	xlm-roberta-base
84890	None	Little to None	None	xlm-roberta-base
216806	Political Hate	Little to None	None	xlm-roberta-base
191514	None	Little to None	None	xlm-roberta-base
902387	Profane	Severe	Individual	xlm-roberta-base
211931	None	Little to None	None	xlm-roberta-base
204200	Political Hate	Little to None	None	xlm-roberta-base
422439	Profane	Severe	Individual	xlm-roberta-base
573250	None	Little to None	None	xlm-roberta-base
659858	None	Little to None	None	xlm-roberta-base
14541	Religious Hate	Mild	Community	xlm-roberta-base
33550	None	Little to None	None	xlm-roberta-base
398322	Abusive	Little to None	Society	xlm-roberta-base
700953	None	Little to None	None	xlm-roberta-base
931477	None	Little to None	None	xlm-roberta-base
449547	None	Little to None	None	xlm-roberta-base
778914	Abusive	Mild	Individual	xlm-roberta-base
572358	Abusive	Mild	Individual	xlm-roberta-base
501171	None	Little to None	None	xlm-roberta-base
503869	Profane	Severe	Individual	xlm-roberta-base
453128	None	Little to None	None	xlm-roberta-base
857463	Political Hate	Mild	Organization	xlm-roberta-base
341589	Abusive	Severe	Individual	xlm-roberta-base
316343	None	Little to None	None	xlm-roberta-base
6565	None	Little to None	None	xlm-roberta-base
357393	None	Little to None	None	xlm-roberta-base
116036	None	Little to None	None	xlm-roberta-base
430731	Profane	Severe	Individual	xlm-roberta-base
581372	Abusive	Mild	Individual	xlm-roberta-base
186164	Abusive	Severe	Individual	xlm-roberta-base
816788	None	Little to None	None	xlm-roberta-base
556679	Political Hate	Mild	Community	xlm-roberta-base
677788	Abusive	Mild	Community	xlm-roberta-base
675834	None	Little to None	None	xlm-roberta-base
385676	None	Little to None	None	xlm-roberta-base
492470	None	Little to None	None	xlm-roberta-base
925997	Profane	Little to None	None	xlm-roberta-base
872457	None	Little to None	None	xlm-roberta-base
546813	None	Little to None	Individual	xlm-roberta-base
565693	Abusive	Severe	Individual	xlm-roberta-base
22335	Abusive	Severe	Community	xlm-roberta-base
501458	None	Little to None	None	xlm-roberta-base
771540	None	Little to None	None	xlm-roberta-base
888873	None	Little to None	None	xlm-roberta-base
571268	Abusive	Mild	Individual	xlm-roberta-base
188967	Abusive	Little to None	Individual	xlm-roberta-base
126708	None	Little to None	None	xlm-roberta-base
64076	Political Hate	Severe	Organization	xlm-roberta-base
86541	None	Little to None	None	xlm-roberta-base
817225	Religious Hate	Mild	Community	xlm-roberta-base
14376	None	Little to None	None	xlm-roberta-base
478490	Political Hate	Little to None	Organization	xlm-roberta-base
861575	None	Little to None	None	xlm-roberta-base
832234	None	Little to None	None	xlm-roberta-base
334582	None	Little to None	None	xlm-roberta-base
406359	None	Little to None	None	xlm-roberta-base
756445	None	Little to None	None	xlm-roberta-base
867132	Profane	Severe	Community	xlm-roberta-base
193879	Political Hate	Mild	Organization	xlm-roberta-base
494893	Abusive	Little to None	Society	xlm-roberta-base
738871	Political Hate	Little to None	Society	xlm-roberta-base
747487	Religious Hate	Little to None	None	xlm-roberta-base
613327	None	Little to None	None	xlm-roberta-base
194841	Profane	Severe	Individual	xlm-roberta-base
928460	Abusive	Mild	Individual	xlm-roberta-base
424020	None	Little to None	None	xlm-roberta-base
807186	None	Little to None	None	xlm-roberta-base
323372	None	Little to None	None	xlm-roberta-base
306987	None	Little to None	None	xlm-roberta-base
874063	Profane	Severe	Community	xlm-roberta-base
463961	None	Little to None	None	xlm-roberta-base
694105	None	Little to None	None	xlm-roberta-base
134986	Abusive	Little to None	Individual	xlm-roberta-base
385466	Political Hate	Severe	Society	xlm-roberta-base
273129	Political Hate	Mild	Organization	xlm-roberta-base
42614	Abusive	Mild	Individual	xlm-roberta-base
426021	None	Little to None	None	xlm-roberta-base
486124	None	Little to None	None	xlm-roberta-base
203069	None	Little to None	None	xlm-roberta-base
306011	Abusive	Little to None	None	xlm-roberta-base
471855	None	Little to None	None	xlm-roberta-base
693980	None	Little to None	None	xlm-roberta-base
558246	Profane	Severe	Individual	xlm-roberta-base
546663	None	Little to None	None	xlm-roberta-base
481941	None	Little to None	None	xlm-roberta-base
448087	None	Little to None	None	xlm-roberta-base
252870	None	Little to None	None	xlm-roberta-base
431065	Sexism	Little to None	Individual	xlm-roberta-base
793719	None	Little to None	None	xlm-roberta-base
680218	Political Hate	Mild	Organization	xlm-roberta-base
63931	Abusive	Little to None	Organization	xlm-roberta-base
824856	None	Little to None	None	xlm-roberta-base
892843	None	Little to None	None	xlm-roberta-base
257967	None	Little to None	None	xlm-roberta-base
935122	Abusive	Little to None	None	xlm-roberta-base
263931	Abusive	Little to None	Individual	xlm-roberta-base
176292	None	Little to None	None	xlm-roberta-base
145403	None	Little to None	None	xlm-roberta-base
108079	None	Little to None	None	xlm-roberta-base
839391	None	Little to None	None	xlm-roberta-base
804809	None	Little to None	None	xlm-roberta-base
668515	Profane	Severe	Individual	xlm-roberta-base
868672	None	Little to None	None	xlm-roberta-base
411595	Abusive	Little to None	Individual	xlm-roberta-base
71251	None	Little to None	None	xlm-roberta-base
728409	None	Little to None	None	xlm-roberta-base
744349	Political Hate	Mild	Society	xlm-roberta-base
552172	None	Little to None	None	xlm-roberta-base
334772	None	Little to None	None	xlm-roberta-base
809800	None	Little to None	None	xlm-roberta-base
151771	None	Little to None	None	xlm-roberta-base
114520	Abusive	Mild	Organization	xlm-roberta-base
710131	Abusive	Mild	Individual	xlm-roberta-base
653120	Political Hate	Little to None	Organization	xlm-roberta-base
235791	Political Hate	Little to None	Individual	xlm-roberta-base
226795	None	Little to None	None	xlm-roberta-base
644770	None	Little to None	None	xlm-roberta-base
450973	None	Little to None	None	xlm-roberta-base
320386	None	Little to None	None	xlm-roberta-base
523178	None	Little to None	None	xlm-roberta-base
393548	None	Little to None	None	xlm-roberta-base
600112	Profane	Severe	Community	xlm-roberta-base
389250	None	Little to None	None	xlm-roberta-base
897711	None	Little to None	None	xlm-roberta-base
298444	None	Little to None	None	xlm-roberta-base
472346	None	Little to None	None	xlm-roberta-base
730830	None	Little to None	None	xlm-roberta-base
367622	None	Little to None	None	xlm-roberta-base
350547	None	Little to None	None	xlm-roberta-base
911828	None	Little to None	None	xlm-roberta-base
275615	Political Hate	Little to None	Organization	xlm-roberta-base
14989	Abusive	Mild	Individual	xlm-roberta-base
51127	Political Hate	Mild	Individual	xlm-roberta-base
501860	None	Little to None	None	xlm-roberta-base
671088	None	Little to None	None	xlm-roberta-base
44723	None	Little to None	None	xlm-roberta-base
881618	None	Little to None	None	xlm-roberta-base
907393	Political Hate	Little to None	Organization	xlm-roberta-base
299506	None	Little to None	None	xlm-roberta-base
730769	None	Little to None	None	xlm-roberta-base
657946	Political Hate	Mild	Organization	xlm-roberta-base
288368	None	Little to None	None	xlm-roberta-base
561375	Profane	Severe	Individual	xlm-roberta-base
381537	None	Little to None	None	xlm-roberta-base
108068	None	Little to None	None	xlm-roberta-base
748750	None	Little to None	None	xlm-roberta-base
115117	Abusive	Severe	Individual	xlm-roberta-base
46498	Abusive	Mild	Society	xlm-roberta-base
543974	None	Little to None	None	xlm-roberta-base
640602	Political Hate	Severe	Community	xlm-roberta-base
431115	None	Little to None	None	xlm-roberta-base
332219	None	Little to None	None	xlm-roberta-base
355467	None	Little to None	None	xlm-roberta-base
741652	None	Little to None	None	xlm-roberta-base
392596	None	Little to None	None	xlm-roberta-base
634011	None	Little to None	None	xlm-roberta-base
413798	None	Little to None	None	xlm-roberta-base
880468	None	Little to None	None	xlm-roberta-base
26320	Political Hate	Little to None	Organization	xlm-roberta-base
583733	None	Little to None	None	xlm-roberta-base
851585	Abusive	Little to None	Individual	xlm-roberta-base
33937	None	Little to None	None	xlm-roberta-base
145268	None	Little to None	None	xlm-roberta-base
230551	Abusive	Mild	Individual	xlm-roberta-base
798875	None	Little to None	None	xlm-roberta-base
844754	Abusive	Mild	Individual	xlm-roberta-base
181128	None	Little to None	None	xlm-roberta-base
452635	None	Little to None	None	xlm-roberta-base
80082	Profane	Severe	Organization	xlm-roberta-base
291820	None	Little to None	None	xlm-roberta-base
357006	None	Little to None	None	xlm-roberta-base
312793	None	Little to None	None	xlm-roberta-base
205439	None	Little to None	None	xlm-roberta-base
669167	Political Hate	Little to None	Organization	xlm-roberta-base
315702	None	Little to None	None	xlm-roberta-base
847707	None	Little to None	None	xlm-roberta-base
771119	None	Little to None	None	xlm-roberta-base
830017	None	Little to None	None	xlm-roberta-base
234419	Abusive	Mild	Individual	xlm-roberta-base
938492	None	Little to None	None	xlm-roberta-base
723798	Abusive	Mild	Organization	xlm-roberta-base
711570	Abusive	Mild	Organization	xlm-roberta-base
669286	Abusive	Little to None	None	xlm-roberta-base
417335	None	Little to None	None	xlm-roberta-base
546316	Political Hate	Mild	Community	xlm-roberta-base
645851	None	Little to None	None	xlm-roberta-base
312461	None	Little to None	None	xlm-roberta-base
175857	Abusive	Mild	Organization	xlm-roberta-base
41817	None	Little to None	None	xlm-roberta-base
300526	Political Hate	Mild	Individual	xlm-roberta-base
586333	None	Little to None	None	xlm-roberta-base
107823	Abusive	Severe	Individual	xlm-roberta-base
678553	None	Little to None	None	xlm-roberta-base
870537	None	Little to None	None	xlm-roberta-base
240341	Abusive	Mild	Individual	xlm-roberta-base
537593	None	Little to None	None	xlm-roberta-base
629728	None	Little to None	None	xlm-roberta-base
868996	None	Little to None	None	xlm-roberta-base
878758	None	Little to None	None	xlm-roberta-base
113015	Abusive	Mild	Individual	xlm-roberta-base
347229	Abusive	Mild	Individual	xlm-roberta-base
500263	None	Little to None	None	xlm-roberta-base
126898	Political Hate	Little to None	Organization	xlm-roberta-base
238667	None	Little to None	None	xlm-roberta-base
60784	Abusive	Little to None	Individual	xlm-roberta-base
649132	None	Little to None	None	xlm-roberta-base
711203	Abusive	Little to None	Individual	xlm-roberta-base
437920	Abusive	Little to None	None	xlm-roberta-base
798774	Political Hate	Mild	Society	xlm-roberta-base
448448	Profane	Severe	Organization	xlm-roberta-base
665689	None	Little to None	None	xlm-roberta-base
417933	Profane	Severe	Society	xlm-roberta-base
709151	Abusive	Mild	Individual	xlm-roberta-base
379340	None	Little to None	None	xlm-roberta-base
690708	Religious Hate	Little to None	Community	xlm-roberta-base
646030	None	Little to None	None	xlm-roberta-base
298650	Abusive	Mild	Individual	xlm-roberta-base
641607	Abusive	Mild	Individual	xlm-roberta-base
542399	None	Little to None	None	xlm-roberta-base
519422	None	Little to None	None	xlm-roberta-base
159132	Abusive	Mild	Individual	xlm-roberta-base
281493	None	Little to None	None	xlm-roberta-base
36758	None	Little to None	None	xlm-roberta-base
242300	Abusive	Mild	Society	xlm-roberta-base
195863	Political Hate	Mild	Society	xlm-roberta-base
695540	None	Little to None	None	xlm-roberta-base
24023	None	Little to None	None	xlm-roberta-base
645669	None	Little to None	None	xlm-roberta-base
229600	Political Hate	Little to None	None	xlm-roberta-base
511955	None	Little to None	None	xlm-roberta-base
430263	None	Little to None	None	xlm-roberta-base
477861	None	Little to None	None	xlm-roberta-base
498188	Abusive	Little to None	Individual	xlm-roberta-base
935306	Abusive	Little to None	Individual	xlm-roberta-base
905523	Abusive	Mild	Community	xlm-roberta-base
909996	None	Little to None	None	xlm-roberta-base
218435	Abusive	Mild	Individual	xlm-roberta-base
472642	None	Little to None	None	xlm-roberta-base
422182	Abusive	Mild	Organization	xlm-roberta-base
167774	None	Little to None	None	xlm-roberta-base
469295	None	Little to None	None	xlm-roberta-base
648017	Abusive	Severe	Individual	xlm-roberta-base
924632	Political Hate	Mild	Organization	xlm-roberta-base
908795	Abusive	Mild	Individual	xlm-roberta-base
845556	Abusive	Severe	Individual	xlm-roberta-base
519031	Abusive	Mild	Community	xlm-roberta-base
380666	Religious Hate	Little to None	None	xlm-roberta-base
307046	Profane	Severe	Individual	xlm-roberta-base
845529	Political Hate	Severe	Individual	xlm-roberta-base
324559	None	Little to None	None	xlm-roberta-base
525749	None	Little to None	None	xlm-roberta-base
92238	Political Hate	Little to None	Organization	xlm-roberta-base
284797	None	Little to None	None	xlm-roberta-base
915536	Profane	Severe	Individual	xlm-roberta-base
209898	Abusive	Mild	Organization	xlm-roberta-base
102783	None	Little to None	None	xlm-roberta-base
472865	None	Little to None	None	xlm-roberta-base
19842	None	Little to None	None	xlm-roberta-base
702088	None	Little to None	None	xlm-roberta-base
280461	None	Little to None	None	xlm-roberta-base
176045	Political Hate	Severe	Individual	xlm-roberta-base
680801	Political Hate	Mild	Individual	xlm-roberta-base
597550	Political Hate	Little to None	Individual	xlm-roberta-base
419753	None	Little to None	None	xlm-roberta-base
269165	Abusive	Little to None	None	xlm-roberta-base
373417	Political Hate	Mild	Society	xlm-roberta-base
776860	Religious Hate	Severe	Community	xlm-roberta-base
781111	Abusive	Severe	Individual	xlm-roberta-base
218023	None	Little to None	None	xlm-roberta-base
338326	Abusive	Mild	Community	xlm-roberta-base
418672	Political Hate	Mild	Organization	xlm-roberta-base
530176	None	Little to None	None	xlm-roberta-base
758328	Abusive	Little to None	Society	xlm-roberta-base
295984	None	Little to None	None	xlm-roberta-base
479955	Profane	Severe	Individual	xlm-roberta-base
731973	None	Little to None	None	xlm-roberta-base
269508	Abusive	Mild	Individual	xlm-roberta-base
442710	Abusive	Mild	Society	xlm-roberta-base
371016	Abusive	Little to None	Society	xlm-roberta-base
218617	Profane	Severe	Community	xlm-roberta-base
335944	None	Little to None	None	xlm-roberta-base
27668	Abusive	Little to None	Individual	xlm-roberta-base
471568	Religious Hate	Little to None	None	xlm-roberta-base
302569	Religious Hate	Mild	Individual	xlm-roberta-base
743492	None	Little to None	None	xlm-roberta-base
378993	Profane	Severe	Society	xlm-roberta-base
843171	Abusive	Mild	None	xlm-roberta-base
45677	None	Little to None	None	xlm-roberta-base
449888	Abusive	Mild	Community	xlm-roberta-base
491889	None	Little to None	None	xlm-roberta-base
599393	None	Little to None	None	xlm-roberta-base
63960	Political Hate	Little to None	Individual	xlm-roberta-base
77576	None	Little to None	None	xlm-roberta-base
864290	None	Little to None	None	xlm-roberta-base
667249	Abusive	Mild	Community	xlm-roberta-base
406574	None	Little to None	None	xlm-roberta-base
132949	Abusive	Mild	Organization	xlm-roberta-base
642228	None	Little to None	None	xlm-roberta-base
836008	Abusive	Little to None	Individual	xlm-roberta-base
51310	Profane	Severe	Individual	xlm-roberta-base
927386	None	Little to None	None	xlm-roberta-base
448323	Religious Hate	Mild	Individual	xlm-roberta-base
614076	None	Little to None	None	xlm-roberta-base
669977	Abusive	Little to None	None	xlm-roberta-base
891884	Abusive	Little to None	Individual	xlm-roberta-base
540820	None	Little to None	None	xlm-roberta-base
293597	Political Hate	Mild	Organization	xlm-roberta-base
822939	None	Little to None	None	xlm-roberta-base
521187	None	Little to None	None	xlm-roberta-base
830291	None	Little to None	None	xlm-roberta-base
361165	Religious Hate	Severe	Community	xlm-roberta-base
136373	None	Little to None	None	xlm-roberta-base
656537	None	Little to None	None	xlm-roberta-base
660656	None	Little to None	None	xlm-roberta-base
751760	None	Little to None	None	xlm-roberta-base
414299	Abusive	Severe	Community	xlm-roberta-base
682720	None	Little to None	None	xlm-roberta-base
723687	Abusive	Mild	Organization	xlm-roberta-base
527400	None	Little to None	None	xlm-roberta-base
411219	None	Little to None	None	xlm-roberta-base
849243	Profane	Severe	Individual	xlm-roberta-base
223449	None	Little to None	None	xlm-roberta-base
152399	Political Hate	Mild	Organization	xlm-roberta-base
789131	None	Little to None	None	xlm-roberta-base
187056	None	Little to None	None	xlm-roberta-base
292423	Abusive	Mild	Community	xlm-roberta-base
555220	None	Little to None	Community	xlm-roberta-base
637099	None	Little to None	None	xlm-roberta-base
670462	Political Hate	Mild	Organization	xlm-roberta-base
419971	None	Little to None	None	xlm-roberta-base
869288	None	Little to None	None	xlm-roberta-base
302421	Political Hate	Mild	Organization	xlm-roberta-base
254022	None	Little to None	None	xlm-roberta-base
594398	Abusive	Mild	Individual	xlm-roberta-base
104665	Religious Hate	Severe	Community	xlm-roberta-base
919421	None	Little to None	None	xlm-roberta-base
653278	Abusive	Little to None	Organization	xlm-roberta-base
770050	None	Little to None	None	xlm-roberta-base
227106	Political Hate	Severe	Individual	xlm-roberta-base
102608	None	Little to None	None	xlm-roberta-base
870788	None	Little to None	None	xlm-roberta-base
128649	Profane	Severe	Community	xlm-roberta-base
896415	Abusive	Mild	None	xlm-roberta-base
914602	None	Little to None	None	xlm-roberta-base
305285	Profane	Severe	Organization	xlm-roberta-base
328147	None	Little to None	None	xlm-roberta-base
92915	None	Little to None	None	xlm-roberta-base
366920	Abusive	Mild	Society	xlm-roberta-base
190315	Abusive	Mild	Individual	xlm-roberta-base
379924	None	Little to None	None	xlm-roberta-base
143947	None	Little to None	None	xlm-roberta-base
926857	None	Little to None	None	xlm-roberta-base
745895	None	Little to None	None	xlm-roberta-base
836498	None	Little to None	None	xlm-roberta-base
53080	Profane	Severe	Individual	xlm-roberta-base
616442	Political Hate	Mild	Society	xlm-roberta-base
631642	Profane	Severe	Individual	xlm-roberta-base
916651	None	Little to None	None	xlm-roberta-base
486345	Profane	Severe	Individual	xlm-roberta-base
745176	Abusive	Mild	Individual	xlm-roberta-base
90644	Abusive	Little to None	Individual	xlm-roberta-base
298787	Profane	Severe	Community	xlm-roberta-base
380874	None	Little to None	None	xlm-roberta-base
871451	None	Little to None	None	xlm-roberta-base
752914	None	Little to None	None	xlm-roberta-base
422502	Political Hate	Mild	Individual	xlm-roberta-base
280852	None	Little to None	None	xlm-roberta-base
483679	None	Little to None	None	xlm-roberta-base
283665	Abusive	Severe	Individual	xlm-roberta-base
585560	None	Little to None	None	xlm-roberta-base
156055	None	Little to None	None	xlm-roberta-base
383453	Religious Hate	Severe	Society	xlm-roberta-base
586400	Abusive	Severe	Individual	xlm-roberta-base
249699	None	Little to None	None	xlm-roberta-base
851596	Political Hate	Severe	Organization	xlm-roberta-base
131562	None	Little to None	None	xlm-roberta-base
764762	None	Little to None	None	xlm-roberta-base
534742	Abusive	Mild	Community	xlm-roberta-base
692230	Abusive	Mild	Individual	xlm-roberta-base
393994	Profane	Severe	Society	xlm-roberta-base
701174	None	Little to None	None	xlm-roberta-base
840073	Profane	Severe	Individual	xlm-roberta-base
74757	None	Little to None	None	xlm-roberta-base
914428	None	Little to None	None	xlm-roberta-base
320894	Political Hate	Mild	Community	xlm-roberta-base
284673	None	Little to None	None	xlm-roberta-base
449881	Abusive	Little to None	Individual	xlm-roberta-base
211343	Profane	Severe	Organization	xlm-roberta-base
211066	Political Hate	Mild	Individual	xlm-roberta-base
187458	Abusive	Mild	Community	xlm-roberta-base
570102	Abusive	Mild	Individual	xlm-roberta-base
811049	Political Hate	Little to None	Society	xlm-roberta-base
240161	None	Little to None	None	xlm-roberta-base
497310	None	Little to None	None	xlm-roberta-base
215198	Abusive	Little to None	None	xlm-roberta-base
818057	Abusive	Severe	Individual	xlm-roberta-base
779145	None	Little to None	None	xlm-roberta-base
831841	Abusive	Mild	Individual	xlm-roberta-base
775071	Abusive	Little to None	None	xlm-roberta-base
48809	None	Little to None	None	xlm-roberta-base
11129	None	Little to None	None	xlm-roberta-base
831006	Political Hate	Little to None	Society	xlm-roberta-base
222405	Abusive	Mild	Individual	xlm-roberta-base
828442	None	Little to None	None	xlm-roberta-base
620497	None	Little to None	None	xlm-roberta-base
655608	None	Little to None	None	xlm-roberta-base
733277	Abusive	Mild	Society	xlm-roberta-base
925704	None	Little to None	None	xlm-roberta-base
249353	Abusive	Mild	Individual	xlm-roberta-base
20836	None	Little to None	None	xlm-roberta-base
823677	None	Little to None	None	xlm-roberta-base
641234	None	Little to None	None	xlm-roberta-base
701021	None	Little to None	None	xlm-roberta-base
324049	Abusive	Mild	Individual	xlm-roberta-base
636242	None	Little to None	None	xlm-roberta-base
535520	None	Little to None	None	xlm-roberta-base
182095	Political Hate	Mild	Organization	xlm-roberta-base
88739	Abusive	Mild	Organization	xlm-roberta-base
305977	Abusive	Mild	Society	xlm-roberta-base
872926	Profane	Severe	Individual	xlm-roberta-base
176547	Profane	Severe	Community	xlm-roberta-base
670585	Abusive	Mild	Organization	xlm-roberta-base
530944	None	Little to None	None	xlm-roberta-base
299351	Abusive	Mild	Individual	xlm-roberta-base
149035	None	Little to None	None	xlm-roberta-base
437827	Abusive	Little to None	None	xlm-roberta-base
690718	None	Little to None	None	xlm-roberta-base
416597	None	Little to None	None	xlm-roberta-base
105662	Abusive	Mild	Individual	xlm-roberta-base
275891	None	Little to None	None	xlm-roberta-base
295149	Abusive	Mild	Organization	xlm-roberta-base
42415	Abusive	Mild	Community	xlm-roberta-base
740041	None	Little to None	None	xlm-roberta-base
741837	None	Little to None	None	xlm-roberta-base
837996	None	Little to None	None	xlm-roberta-base
48741	None	Little to None	None	xlm-roberta-base
4902	None	Little to None	None	xlm-roberta-base
284731	None	Little to None	None	xlm-roberta-base
850921	Abusive	Severe	Individual	xlm-roberta-base
112526	None	Little to None	None	xlm-roberta-base
611789	Political Hate	Mild	Organization	xlm-roberta-base
866124	Abusive	Mild	Organization	xlm-roberta-base
181154	Political Hate	Severe	Organization	xlm-roberta-base
198375	Political Hate	Mild	Individual	xlm-roberta-base
81133	None	Little to None	None	xlm-roberta-base
341265	Abusive	Mild	Individual	xlm-roberta-base
674432	None	Little to None	None	xlm-roberta-base
688572	None	Little to None	None	xlm-roberta-base
35907	Political Hate	Mild	Organization	xlm-roberta-base
800085	Abusive	Mild	Community	xlm-roberta-base
119217	Abusive	Mild	Community	xlm-roberta-base
249685	None	Little to None	None	xlm-roberta-base
270683	None	Little to None	None	xlm-roberta-base
28640	None	Little to None	None	xlm-roberta-base
836007	Profane	Severe	Individual	xlm-roberta-base
78034	None	Little to None	None	xlm-roberta-base
852862	None	Little to None	None	xlm-roberta-base
784170	Political Hate	Mild	Individual	xlm-roberta-base
107800	Political Hate	Mild	Organization	xlm-roberta-base
805368	Political Hate	Mild	Organization	xlm-roberta-base
257847	None	Little to None	None	xlm-roberta-base
633654	Profane	Severe	Organization	xlm-roberta-base
151092	Abusive	Mild	Organization	xlm-roberta-base
180602	None	Little to None	None	xlm-roberta-base
226971	Political Hate	Little to None	Organization	xlm-roberta-base
175673	None	Little to None	None	xlm-roberta-base
497577	None	Little to None	None	xlm-roberta-base
195305	None	Little to None	None	xlm-roberta-base
839277	None	Little to None	None	xlm-roberta-base
857374	None	Little to None	None	xlm-roberta-base
613198	None	Little to None	None	xlm-roberta-base
419028	None	Little to None	None	xlm-roberta-base
670337	None	Little to None	None	xlm-roberta-base
479888	Abusive	Mild	Community	xlm-roberta-base
21072	None	Little to None	None	xlm-roberta-base
122859	None	Little to None	None	xlm-roberta-base
897180	Abusive	Mild	Organization	xlm-roberta-base
142564	None	Little to None	None	xlm-roberta-base
543066	None	Little to None	None	xlm-roberta-base
437730	None	Little to None	None	xlm-roberta-base
413800	Abusive	Mild	None	xlm-roberta-base
616078	None	Little to None	None	xlm-roberta-base
714414	None	Little to None	None	xlm-roberta-base
922905	Abusive	Mild	Individual	xlm-roberta-base
343726	None	Little to None	None	xlm-roberta-base
560139	Political Hate	Little to None	Organization	xlm-roberta-base
45257	Religious Hate	Severe	Community	xlm-roberta-base
597187	Political Hate	Mild	Organization	xlm-roberta-base
201136	Political Hate	Mild	Individual	xlm-roberta-base
803456	None	Little to None	None	xlm-roberta-base
607349	Profane	Severe	Individual	xlm-roberta-base
796350	Abusive	Little to None	Society	xlm-roberta-base
258036	None	Little to None	None	xlm-roberta-base
160540	None	Little to None	None	xlm-roberta-base
499777	Abusive	Mild	Community	xlm-roberta-base
232047	Religious Hate	Little to None	None	xlm-roberta-base
621416	Political Hate	Mild	Individual	xlm-roberta-base
153167	None	Little to None	None	xlm-roberta-base
65432	Political Hate	Mild	Organization	xlm-roberta-base
145133	None	Little to None	None	xlm-roberta-base
382318	None	Little to None	None	xlm-roberta-base
595893	Religious Hate	Mild	Society	xlm-roberta-base
215867	None	Little to None	None	xlm-roberta-base
445237	None	Little to None	None	xlm-roberta-base
876336	None	Little to None	None	xlm-roberta-base
553452	Political Hate	Mild	Organization	xlm-roberta-base
651412	Political Hate	Mild	Society	xlm-roberta-base
281100	None	Little to None	None	xlm-roberta-base
357890	Profane	Severe	Individual	xlm-roberta-base
601539	None	Little to None	None	xlm-roberta-base
138517	Abusive	Little to None	None	xlm-roberta-base
651601	None	Little to None	None	xlm-roberta-base
284511	Political Hate	Little to None	Society	xlm-roberta-base
505928	Abusive	Mild	Society	xlm-roberta-base
78827	Political Hate	Little to None	Organization	xlm-roberta-base
244982	None	Little to None	None	xlm-roberta-base
438896	Abusive	Mild	Organization	xlm-roberta-base
725849	None	Little to None	None	xlm-roberta-base
161928	None	Little to None	None	xlm-roberta-base
163305	Abusive	Mild	Society	xlm-roberta-base
181899	Political Hate	Mild	Organization	xlm-roberta-base
500567	None	Little to None	None	xlm-roberta-base
21173	Religious Hate	Mild	Community	xlm-roberta-base
796157	Abusive	Severe	Community	xlm-roberta-base
48323	None	Little to None	None	xlm-roberta-base
284646	Political Hate	Mild	Organization	xlm-roberta-base
750318	None	Little to None	None	xlm-roberta-base
138857	None	Little to None	None	xlm-roberta-base
37272	Political Hate	Mild	Organization	xlm-roberta-base
594647	None	Little to None	None	xlm-roberta-base
312348	Abusive	Mild	Community	xlm-roberta-base
569054	Abusive	Mild	Organization	xlm-roberta-base
827488	Political Hate	Mild	Society	xlm-roberta-base
335990	Abusive	Mild	Individual	xlm-roberta-base
209955	Profane	Severe	Individual	xlm-roberta-base
476205	None	Little to None	None	xlm-roberta-base
466310	None	Little to None	None	xlm-roberta-base
535877	Profane	Severe	Individual	xlm-roberta-base
342077	None	Little to None	None	xlm-roberta-base
243679	Political Hate	Mild	Organization	xlm-roberta-base
683309	Abusive	Mild	Individual	xlm-roberta-base
566265	None	Little to None	None	xlm-roberta-base
240365	None	Little to None	Individual	xlm-roberta-base
598601	Abusive	Little to None	None	xlm-roberta-base
644014	None	Little to None	None	xlm-roberta-base
591119	None	Little to None	None	xlm-roberta-base
804933	None	Little to None	None	xlm-roberta-base
659381	Political Hate	Severe	Organization	xlm-roberta-base
147080	None	Little to None	None	xlm-roberta-base
479388	None	Little to None	None	xlm-roberta-base
451506	Abusive	Little to None	Community	xlm-roberta-base
787168	None	Little to None	None	xlm-roberta-base
176920	None	Little to None	None	xlm-roberta-base
178612	None	Little to None	None	xlm-roberta-base
372222	None	Little to None	None	xlm-roberta-base
439641	None	Little to None	None	xlm-roberta-base
35114	None	Little to None	None	xlm-roberta-base
150726	Abusive	Little to None	Community	xlm-roberta-base
65573	Abusive	Mild	Individual	xlm-roberta-base
233947	Political Hate	Mild	Organization	xlm-roberta-base
533781	Profane	Severe	Organization	xlm-roberta-base
146229	Abusive	Mild	Organization	xlm-roberta-base
705033	None	Little to None	None	xlm-roberta-base
376571	None	Little to None	None	xlm-roberta-base
389616	Abusive	Mild	Society	xlm-roberta-base
271796	Political Hate	Mild	Individual	xlm-roberta-base
593797	Political Hate	Severe	Organization	xlm-roberta-base
519084	Abusive	Little to None	Individual	xlm-roberta-base
773377	Political Hate	Mild	Society	xlm-roberta-base
770651	None	Little to None	None	xlm-roberta-base
159343	Abusive	Mild	Community	xlm-roberta-base
640870	None	Little to None	None	xlm-roberta-base
599909	Political Hate	Severe	Organization	xlm-roberta-base
150138	None	Little to None	None	xlm-roberta-base
26273	Political Hate	Mild	Organization	xlm-roberta-base
